date,observed,trend,seasonal,resid
2018-08-26,0.0,0.0,-100977.26519854026,100977.26519854026
2018-08-27,0.0,0.0,43850.4095355246,-43850.4095355246
2018-08-28,0.0,0.0,38414.599230450534,-38414.599230450534
2018-08-29,0.0,0.0,41795.18525610053,-41795.18525610053
2018-08-30,0.0,0.0,67658.82526623465,-67658.82526623465
2018-08-31,0.0,0.0,20801.18047695594,-20801.18047695594
2018-09-01,0.0,0.0,-111542.93456672598,111542.93456672598
2018-09-02,0.0,0.0,-100977.26519854026,100977.26519854026
2018-09-03,0.0,0.0,43850.4095355246,-43850.4095355246
2018-09-04,0.0,0.0,38414.599230450534,-38414.599230450534
2018-09-05,0.0,0.0,41795.18525610053,-41795.18525610053
2018-09-06,0.0,0.0,67658.82526623465,-67658.82526623465
2018-09-07,0.0,0.0,20801.18047695594,-20801.18047695594
2018-09-08,0.0,2047.2685714285712,-111542.93456672598,109495.6659952974
2018-09-09,0.0,51707.41857142857,-100977.26519854026,49269.84662711169
2018-09-10,0.0,60417.899999999994,43850.4095355246,-104268.3095355246
2018-09-11,14330.88,73230.18142857144,38414.599230450534,-97313.90065902198
2018-09-12,347621.05000000005,73230.18142857144,41795.18525610053,232595.68331532806
2018-09-13,60973.36999999999,73230.18142857144,67658.82526623465,-79915.6366948061
2018-09-14,89685.97000000007,89305.97000000002,20801.18047695594,-20421.18047695588
2018-09-15,0.0,108480.6857142857,-111542.93456672598,3062.2488524402725
2018-09-16,0.0,67597.8757142857,-100977.26519854026,33379.389484254556
2018-09-17,112530.52000000005,68596.04285714286,43850.4095355246,84.06760733258125
2018-09-18,148553.8899999999,55859.63,38414.599230450534,54279.66076954936
2018-09-19,61441.38000000002,55859.63,41795.18525610053,-36213.43525610051
2018-09-20,67960.54000000001,55859.63,67658.82526623465,-55557.91526623464
2018-09-21,531.08,39783.84142857142,20801.18047695594,-60053.941905527354
2018-09-22,0.0,26643.908571428572,-111542.93456672598,84899.0259952974
2018-09-23,0.0,59895.714285714304,-100977.26519854026,41081.55091282596
2018-09-24,0.0,57371.198571428584,43850.4095355246,-101221.60810695318
2018-09-25,56574.359999999986,67692.93571428573,38414.599230450534,-49533.17494473628
2018-09-26,294204.02000000014,67692.93571428573,41795.18525610053,184715.89902961388
2018-09-27,50288.93,67692.93571428573,67658.82526623465,-85062.83098052038
2018-09-28,72783.24,76421.11142857144,20801.18047695594,-24439.051905527376
2018-09-29,0.0,75384.65428571429,-111542.93456672598,36158.280281011685
2018-09-30,0.0,69836.12714285716,-100977.26519854026,31141.1380556831
2018-10-01,61097.23,68441.86857142858,43850.4095355246,-51195.04810695318
2018-10-02,49319.16,69729.72857142858,38414.599230450534,-58825.16780187911
2018-10-03,255364.33000000013,69729.72857142858,41795.18525610053,143839.41617247104
2018-10-04,40529.119999999995,69729.72857142858,67658.82526623465,-96859.43383766324
2018-10-05,81798.26,67247.78714285717,20801.18047695594,-6250.707619813111
2018-10-06,0.0,67856.3642857143,-111542.93456672598,43686.57028101168
2018-10-07,0.0,39461.97571428571,-100977.26519854026,61515.28948425455
2018-10-08,43723.640000000014,45736.62571428572,43850.4095355246,-45863.39524981031
2018-10-09,53579.2,72190.93142857144,38414.599230450534,-57026.33065902197
2018-10-10,56603.61,72190.93142857144,41795.18525610053,-57382.506684671964
2018-10-11,84451.67000000003,72190.93142857144,67658.82526623465,-55398.08669480606
2018-10-12,266978.4000000001,65944.69714285716,20801.18047695594,180232.522380187
2018-10-13,0.0,59721.9542857143,-111542.93456672598,51820.980281011674
2018-10-14,0.0,64572.21142857145,-100977.26519854026,36405.053769968814
2018-10-15,0.0,65362.50571428573,43850.4095355246,-109212.91524981034
2018-10-16,10020.0,28875.671428571437,38414.599230450534,-57270.270659021975
2018-10-17,90555.41000000005,28875.671428571437,41795.18525610053,19884.553315328078
2018-10-18,89983.73000000003,28875.671428571437,67658.82526623465,-6550.766694806065
2018-10-19,11570.56,32140.185714285722,20801.18047695594,-41370.80619124166
2018-10-20,0.0,38642.3942857143,-111542.93456672598,72900.54028101168
2018-10-21,0.0,28747.41428571429,-100977.26519854026,72229.85091282598
2018-10-22,22851.600000000006,56795.134285714295,43850.4095355246,-77793.94382123889
2018-10-23,55535.46000000002,59489.38000000001,38414.599230450534,-42368.519230450525
2018-10-24,21290.550000000003,59489.38000000001,41795.18525610053,-79994.01525610054
2018-10-25,286317.7700000001,59489.38000000001,67658.82526623465,159169.56473376544
2018-10-26,30430.280000000006,59298.344285714295,20801.18047695594,-49669.24476267023
2018-10-27,0.0,70506.31285714287,-111542.93456672598,41036.62170958311
2018-10-28,0.0,90952.09285714287,-100977.26519854026,10025.172341397396
2018-10-29,21514.35,64635.484285714294,43850.4095355246,-86971.5438212389
2018-10-30,133991.24000000005,72064.18428571429,38414.599230450534,23512.456483835223
2018-10-31,164411.00999999995,72064.18428571429,41795.18525610053,50551.64045818513
2018-11-01,102101.51000000007,72064.18428571429,67658.82526623465,-37621.49955194887
2018-11-02,82431.18000000001,129805.32714285716,20801.18047695594,-68175.32761981309
2018-11-03,0.0,110767.73571428574,-111542.93456672598,775.1988524402404
2018-11-04,0.0,101599.02142857146,-100977.26519854026,-621.7562300311984
2018-11-05,425702.35000000015,90229.52000000002,43850.4095355246,291622.4204644755
2018-11-06,728.1,82204.86000000002,38414.599230450534,-119891.35923045054
2018-11-07,100230.00999999998,82204.86000000002,41795.18525610053,-23770.035256100564
2018-11-08,22515.00000000002,82204.86000000002,67658.82526623465,-127348.68526623465
2018-11-09,26258.560000000016,27857.404285714292,20801.18047695594,-22400.024762670215
2018-11-10,0.0,43894.231428571424,-111542.93456672598,67648.70313815455
2018-11-11,0.0,43534.05142857142,-100977.26519854026,57443.21376996884
2018-11-12,45270.160000000025,70844.42285714284,43850.4095355246,-69424.67239266742
2018-11-13,112985.88999999991,67947.9557142857,38414.599230450534,6623.335055263684
2018-11-14,97708.75,67947.9557142857,41795.18525610053,-12034.390970386223
2018-11-15,213687.59999999998,67947.9557142857,67658.82526623465,78080.81901947963
2018-11-16,5983.29,61480.78999999998,20801.18047695594,-76298.68047695592
2018-11-17,0.0,56513.61714285713,-111542.93456672598,55029.317423868844
2018-11-18,0.0,51983.45285714285,-100977.26519854026,48993.81234139741
2018-11-19,0.0,51590.637142857144,43850.4095355246,-95441.04667838174
2018-11-20,78215.68,70067.04714285715,38414.599230450534,-30265.96637330769
2018-11-21,65997.6,70067.04714285715,41795.18525610053,-45864.63239895767
2018-11-22,210937.89000000004,70067.04714285715,67658.82526623465,73212.01759090826
2018-11-23,135318.15999999997,81362.05857142857,20801.18047695594,33154.920951615466
2018-11-24,0.0,78675.33285714286,-111542.93456672598,32867.60170958312
2018-11-25,0.0,85229.63714285714,-100977.26519854026,15747.628055683119
2018-11-26,79065.07999999999,56996.48285714285,43850.4095355246,-21781.812392667467
2018-11-27,59408.600000000006,37665.31714285714,38414.599230450534,-16671.316373307665
2018-11-28,111877.72999999997,37665.31714285714,41795.18525610053,32417.2276010423
2018-11-29,13305.81,37665.31714285714,67658.82526623465,-92018.33240909179
2018-11-30,0.0,40374.865714285705,20801.18047695594,-61176.04619124164
2018-12-01,0.0,44682.54857142856,-111542.93456672598,66860.38599529742
2018-12-02,0.0,74507.5414285714,-100977.26519854026,26469.723769968856
2018-12-03,98031.91999999998,120688.82999999999,43850.4095355246,-66507.31953552461
2018-12-04,89562.37999999999,121496.76857142856,38414.599230450534,-70348.9878018791
2018-12-05,320652.6799999999,121496.76857142856,41795.18525610053,157360.7261724708
2018-12-06,336574.8300000001,134989.07428571428,67658.82526623465,133926.93044805113
2018-12-07,5655.570000000001,121172.53285714285,20801.18047695594,-136318.1433340988
2018-12-08,0.0,115464.07142857143,-111542.93456672598,-3921.136861845458
2018-12-09,94446.13999999998,88822.06571428571,-100977.26519854026,106601.33948425454
2018-12-10,1316.13,71303.89285714284,43850.4095355246,-113838.17239266745
2018-12-11,49603.15,80065.54142857142,38414.599230450534,-68876.99065902195
2018-12-12,134158.63999999996,80065.54142857142,41795.18525610053,12297.913315328005
2018-12-13,213947.62,66573.2357142857,67658.82526623465,79715.55901947965
2018-12-14,66987.11,76564.58285714284,20801.18047695594,-30378.65333409878
2018-12-15,0.0,80705.69999999998,-111542.93456672598,30837.234566725994
2018-12-16,0.0,73223.47857142857,-100977.26519854026,27753.786627111695
2018-12-17,71255.56,50110.55857142857,43850.4095355246,-22705.408106953175
2018-12-18,78590.96999999999,40540.97142857142,38414.599230450534,-364.6006590219695
2018-12-19,81783.09,40540.97142857142,41795.18525610053,-553.0666846719541
2018-12-20,52157.17999999999,40540.97142857142,67658.82526623465,-56042.61669480608
2018-12-21,0.0,30361.605714285706,20801.18047695594,-51162.78619124164
2018-12-22,0.0,19134.324285714283,-111542.93456672598,92408.6102810117
2018-12-23,0.0,11194.221428571429,-100977.26519854026,89783.04376996883
2018-12-24,0.0,15656.041428571432,43850.4095355246,-59506.45096409603
2018-12-25,0.0,15656.041428571432,38414.599230450534,-54070.64065902197
2018-12-26,26202.37000000001,15656.041428571432,41795.18525610053,-31248.85668467195
2018-12-27,83389.92000000003,15656.041428571432,67658.82526623465,75.05330519394192
2018-12-28,0.0,15656.041428571432,20801.18047695594,-36457.221905527374
2018-12-29,0.0,15656.041428571432,-111542.93456672598,95886.89313815454
2018-12-30,0.0,21557.69142857143,-100977.26519854026,79419.57376996883
2018-12-31,0.0,19006.33142857143,43850.4095355246,-62856.74096409603
2019-01-01,0.0,43790.75714285714,38414.599230450534,-82205.35637330767
2019-01-02,67513.92000000001,82370.98571428572,41795.18525610053,-56652.25097038624
2019-01-03,65530.40000000002,89276.76857142858,67658.82526623465,-91405.1938376632
2019-01-04,173490.98,95608.08857142858,20801.18047695594,57081.71095161549
2019-01-05,270061.60000000003,109284.58000000002,-111542.93456672598,272319.954566726
2019-01-06,48340.48,101724.04000000002,-100977.26519854026,47593.70519854024
2019-01-07,44319.24000000001,100135.08000000002,43850.4095355246,-99666.2495355246
2019-01-08,95735.44000000002,77381.9542857143,38414.599230450534,-20061.113516164813
2019-01-09,14590.14,38801.72571428572,41795.18525610053,-66006.77097038625
2019-01-10,54407.68,31895.94285714286,67658.82526623465,-45147.088123377514
2019-01-11,14219.1,33099.59428571428,20801.18047695594,-39681.67476267022
2019-01-12,0.0,34447.00142857142,-111542.93456672598,77095.93313815456
2019-01-13,0.0,36396.89285714285,-100977.26519854026,64580.372341397415
2019-01-14,52744.79999999999,40489.73285714285,43850.4095355246,-31595.342392667466
2019-01-15,105167.28999999998,41471.79571428571,38414.599230450534,25280.895055263733
2019-01-16,28239.38000000001,41471.79571428571,41795.18525610053,-55027.60097038624
2019-01-17,83057.56,41471.79571428571,67658.82526623465,-26073.060980520364
2019-01-18,21093.54,42256.43857142857,20801.18047695594,-41964.079048384505
2019-01-19,0.0,34019.34285714285,-111542.93456672598,77523.59170958312
2019-01-20,0.0,36919.09428571428,-100977.26519854026,64058.17091282598
2019-01-21,58237.299999999996,33560.97142857142,43850.4095355246,-19174.08096409603
2019-01-22,47507.62000000001,36778.30285714285,38414.599230450534,-27685.282087593376
2019-01-23,48537.639999999985,36833.557142857135,41795.18525610053,-30091.10239895768
2019-01-24,59550.699999999975,36833.557142857135,67658.82526623465,-44941.68240909181
2019-01-25,43614.86000000001,32276.01857142857,20801.18047695594,-9462.3390483845
2019-01-26,386.78,30129.114285714284,-111542.93456672598,81800.60028101169
2019-01-27,0.0,52780.538571428544,-100977.26519854026,48196.72662711172
2019-01-28,26334.53,56464.30428571426,43850.4095355246,-73980.18382123887
2019-01-29,32479.290000000005,68443.35571428569,38414.599230450534,-74378.66494473621
2019-01-30,207097.60999999987,68388.1014285714,41795.18525610053,96914.32331532796
2019-01-31,85337.05999999998,68388.1014285714,67658.82526623465,-50709.86669480607
2019-02-01,127468.21999999999,68901.89999999997,20801.18047695594,37765.13952304408
2019-02-02,0.0,112895.77428571423,-111542.93456672598,-1352.8397189882526
2019-02-03,0.0,100079.74999999997,-100977.26519854026,897.5151985402917
2019-02-04,29931.12,107347.47999999997,43850.4095355246,-121266.76953552457
2019-02-05,340436.4099999998,97843.22571428567,38414.599230450534,204178.5850552636
2019-02-06,117385.44,97843.22571428567,41795.18525610053,-22252.970970386195
2019-02-07,136211.16999999998,97843.22571428567,67658.82526623465,-29290.880980520335
2019-02-08,60938.440000000024,101629.44428571424,20801.18047695594,-61492.18476267016
2019-02-09,0.0,57464.44,-111542.93456672598,54078.494566725974
2019-02-10,0.0,49051.305714285714,-100977.26519854026,51925.95948425455
2019-02-11,56434.65,35041.34857142858,43850.4095355246,-22457.10810695318
2019-02-12,31281.38,34101.008571428574,38414.599230450534,-41234.22780187911
2019-02-13,58493.500000000015,34101.008571428574,41795.18525610053,-17402.69382752909
2019-02-14,38141.47,34101.008571428574,67658.82526623465,-63618.36383766322
2019-02-15,54356.06,32122.79,20801.18047695594,1432.0895230440583
2019-02-16,0.0,28700.945714285717,-111542.93456672598,82841.98885244026
2019-02-17,0.0,26905.305714285714,-100977.26519854026,74071.95948425455
2019-02-18,42587.12000000001,46372.805714285714,43850.4095355246,-47636.09524981031
2019-02-19,7328.47,59568.82571428572,38414.599230450534,-90654.95494473625
2019-02-20,45924.02,59568.82571428572,41795.18525610053,-55439.99097038625
2019-02-21,174413.97000000003,59568.82571428572,67658.82526623465,47186.31901947966
2019-02-22,146728.2,58150.57428571428,20801.18047695594,67776.4452373298
2019-02-23,0.0,68609.73571428572,-111542.93456672598,42933.198852440255
2019-02-24,0.0,70664.22,-100977.26519854026,30313.04519854026
2019-02-25,32659.36,46434.767142857156,43850.4095355246,-57625.81667838176
2019-02-26,80542.6,27892.44428571429,38414.599230450534,14235.556483835186
2019-02-27,60305.41000000004,27892.44428571429,41795.18525610053,-9382.219541814778
2019-02-28,4807.799999999999,27892.44428571429,67658.82526623465,-90743.46955194895
2019-03-01,16931.94,23226.82142857143,20801.18047695594,-27096.06190552737
2019-03-02,0.0,11720.73571428572,-111542.93456672598,99822.19885244025
2019-03-03,0.0,71149.92000000001,-100977.26519854026,29827.34519854025
2019-03-04,0.0,81446.7285714286,43850.4095355246,-125297.1381069532
2019-03-05,0.0,86767.2885714286,38414.599230450534,-125181.88780187913
2019-03-06,476309.7000000002,86767.2885714286,41795.18525610053,347747.226172471
2019-03-07,76885.46000000002,86767.2885714286,67658.82526623465,-77540.65383766322
2019-03-08,54175.86000000002,95280.47428571431,20801.18047695594,-61905.79476267023
2019-03-09,0.0,97673.01142857145,-111542.93456672598,13869.923138154525
2019-03-10,0.0,33381.53428571428,-100977.26519854026,67595.73091282598
2019-03-11,59592.3,28088.144285714287,43850.4095355246,-12346.253821238886
2019-03-12,16747.76,29158.501428571435,38414.599230450534,-50825.34065902197
2019-03-13,26269.359999999993,29158.501428571435,41795.18525610053,-44684.32668467197
2019-03-14,39831.73,29158.501428571435,67658.82526623465,-56985.59669480608
2019-03-15,61668.36000000003,37438.012857142865,20801.18047695594,3429.166665901226
2019-03-16,0.0,53858.95142857144,-111542.93456672598,57683.98313815454
2019-03-17,0.0,91963.09142857144,-100977.26519854026,9014.173769968824
2019-03-18,117548.88000000003,100057.87571428574,43850.4095355246,-26359.405249810305
2019-03-19,131694.33000000002,91640.4985714286,38414.599230450534,1639.2321981208806
2019-03-20,292998.3400000001,91640.4985714286,41795.18525610053,159562.65617247098
2019-03-21,96495.22000000006,91640.4985714286,67658.82526623465,-62804.10383766319
2019-03-22,2746.72,80736.32571428575,20801.18047695594,-98790.78619124168
2019-03-23,0.0,71085.39714285717,-111542.93456672598,40457.53742386881
2019-03-24,0.0,38058.94714285715,-100977.26519854026,62918.318055683114
2019-03-25,41219.67,39347.74285714287,43850.4095355246,-41978.48239266747
2019-03-26,64137.83,59428.86571428573,38414.599230450534,-33705.63494473626
2019-03-27,61813.19,59428.86571428573,41795.18525610053,-39410.86097038625
2019-03-28,105516.7900000001,59428.86571428573,67658.82526623465,-21570.90098052028
2019-03-29,143314.58,73130.44428571429,20801.18047695594,49382.95523732976
2019-03-30,0.0,63967.89714285714,-111542.93456672598,47575.03742386884
2019-03-31,0.0,131154.0242857142,-100977.26519854026,-30176.759087173938
2019-04-01,137130.71999999994,137211.43857142847,43850.4095355246,-43931.12810695313
2019-04-02,0.0,125080.99285714274,38414.599230450534,-163495.59208759328
2019-04-03,532116.0799999994,125080.99285714274,41795.18525610053,365239.90188675607
2019-04-04,147918.68999999997,125080.99285714274,67658.82526623465,-44821.12812337742
2019-04-05,58401.45999999999,117695.2599999999,20801.18047695594,-80094.98047695584
2019-04-06,0.0,181393.10285714275,-111542.93456672598,-69850.16829041677
2019-04-07,0.0,118531.26285714285,-100977.26519854026,-17553.997658602588
2019-04-08,85430.59000000003,145636.07428571428,43850.4095355246,-104055.89382123886
2019-04-09,445884.9,149830.05285714284,38414.599230450534,257640.24791240663
2019-04-10,92083.2,149830.05285714284,41795.18525610053,-99542.03811324338
2019-04-11,337652.36999999994,149830.05285714284,67658.82526623465,120163.49187662244
2019-04-12,87759.30999999997,146233.5914285714,20801.18047695594,-79275.46190552738
2019-04-13,0.0,93031.16714285713,-111542.93456672598,18511.76742386885
2019-04-14,0.0,80105.36714285713,-100977.26519854026,20871.898055683137
2019-04-15,60255.36000000001,31869.314285714274,43850.4095355246,-15464.363821238869
2019-04-16,73467.92999999996,22226.49428571428,38414.599230450534,12826.836483835148
2019-04-17,1602.6,22226.49428571428,41795.18525610053,-62419.07954181481
2019-04-18,0.0,22226.49428571428,67658.82526623465,-89885.31955194892
2019-04-19,20259.57,23117.108571428565,20801.18047695594,-23658.719048384504
2019-04-20,0.0,19906.415714285722,-111542.93456672598,91636.51885244026
2019-04-21,0.0,29718.268571428584,-100977.26519854026,71258.99662711169
2019-04-22,66489.66,36196.72857142858,43850.4095355246,-13557.478106953182
2019-04-23,50993.080000000045,53913.00142857144,38414.599230450534,-41334.52065902193
2019-04-24,70285.57000000002,53913.00142857144,41795.18525610053,-25422.61668467195
2019-04-25,45349.22,53913.00142857144,67658.82526623465,-76222.60669480609
2019-04-26,144273.48,44620.38142857144,20801.18047695594,78851.91809447262
2019-04-27,0.0,46838.158571428576,-111542.93456672598,64704.7759952974
2019-04-28,0.0,36797.362857142856,-100977.26519854026,64179.90234139741
2019-04-29,1441.32,43350.451428571425,43850.4095355246,-85759.54096409603
2019-04-30,66517.51999999999,72511.58285714284,38414.599230450534,-44408.66208759339
2019-05-01,0.0,72511.58285714284,41795.18525610053,-114306.76811324336
2019-05-02,91220.84000000001,72511.58285714284,67658.82526623465,-48949.56812337748
2019-05-03,348401.39999999997,76326.06142857143,20801.18047695594,251274.1580944726
2019-05-04,0.0,73612.81428571428,-111542.93456672598,37930.120281011696
2019-05-05,0.0,120627.35285714286,-100977.26519854026,-19650.0876586026
2019-05-06,28142.67,130859.75857142857,43850.4095355246,-146567.49810695316
2019-05-07,47524.79000000002,85460.35142857143,38414.599230450534,-76350.16065902195
2019-05-08,329101.77,85460.35142857143,41795.18525610053,201846.23331532805
2019-05-09,162847.67999999996,85460.35142857143,67658.82526623465,9728.50330519388
2019-05-10,30605.549999999996,84767.5142857143,20801.18047695594,-74963.14476267024
2019-05-11,0.0,85860.66428571429,-111542.93456672598,25682.27028101169
2019-05-12,0.0,42420.14142857142,-100977.26519854026,58557.12376996884
2019-05-13,23292.81,19628.23285714286,43850.4095355246,-40185.832392667464
2019-05-14,55176.84000000001,40321.33142857142,38414.599230450534,-23559.090659021946
2019-05-15,25018.11,40321.33142857142,41795.18525610053,-57098.40668467195
2019-05-16,3304.32,40321.33142857142,67658.82526623465,-104675.83669480607
2019-05-17,175457.24,40599.10571428571,20801.18047695594,114056.95380875834
2019-05-18,0.0,60846.272857142845,-111542.93456672598,50696.66170958313
2019-05-19,0.0,60851.89999999999,-100977.26519854026,40125.365198540276
2019-05-20,25237.23000000001,74524.16428571427,43850.4095355246,-93137.34382123887
2019-05-21,196907.00999999995,78159.36714285714,38414.599230450534,80333.04362669228
2019-05-22,25057.5,78159.36714285714,41795.18525610053,-94897.05239895766
2019-05-23,99010.17,78159.36714285714,67658.82526623465,-46808.02240909179
2019-05-24,200903.66000000003,100550.88142857142,20801.18047695594,79551.59809447268
2019-05-25,0.0,101558.05142857143,-111542.93456672598,9984.883138154546
2019-05-26,0.0,101101.36571428571,-100977.26519854026,-124.10051574544923
2019-05-27,181977.83000000002,105596.64142857143,43850.4095355246,32530.779035903986
2019-05-28,203957.20000000004,76934.69000000002,38414.599230450534,88607.91076954949
2019-05-29,21860.7,76934.69000000002,41795.18525610053,-96869.17525610054
2019-05-30,130477.10000000002,76934.69000000002,67658.82526623465,-14116.415266234646
2019-05-31,270.0,131685.16714285704,20801.18047695594,-152216.347619813
2019-06-01,0.0,119224.1099999999,-111542.93456672598,-7681.175433273922
2019-06-02,0.0,134808.9899999999,-100977.26519854026,-33831.72480145964
2019-06-03,565231.1699999993,154327.46714285703,43850.4095355246,367053.2933216177
2019-06-04,116729.80000000003,154288.8957142856,38414.599230450534,-75973.69494473611
2019-06-05,130954.86,154288.8957142856,41795.18525610053,-65129.22097038614
2019-06-06,267106.43999999994,156027.4457142856,67658.82526623465,43420.1690194797
2019-06-07,0.0,108900.16428571427,20801.18047695594,-129701.34476267021
2019-06-08,0.0,94212.82999999999,-111542.93456672598,17330.10456672599
2019-06-09,12169.849999999999,96882.09714285714,-100977.26519854026,16265.018055683118
2019-06-10,235340.19999999998,67448.20428571428,43850.4095355246,124041.58617876109
2019-06-11,13918.46,69656.32857142856,38414.599230450534,-94152.4678018791
2019-06-12,149639.73000000004,69656.32857142856,41795.18525610053,38188.21617247095
2019-06-13,61069.19,67917.77857142856,67658.82526623465,-74507.4138376632
2019-06-14,15456.869999999999,34297.75000000001,20801.18047695594,-39642.06047695594
2019-06-15,0.0,61383.84,-111542.93456672598,50159.09456672598
2019-06-16,0.0,49519.144285714276,-100977.26519854026,51458.12091282599
2019-06-17,0.0,40794.97428571428,43850.4095355246,-84645.38382123888
2019-06-18,203521.08999999997,49309.3557142857,38414.599230450534,115797.13505526375
2019-06-19,66586.86,55204.96142857142,41795.18525610053,-30413.286684671948
2019-06-20,0.0,55204.96142857142,67658.82526623465,-122863.78669480607
2019-06-21,75057.54000000001,68645.06714285714,20801.18047695594,-14388.707619813067
2019-06-22,41269.240000000005,51900.775714285715,-111542.93456672598,100911.39885244027
2019-06-23,0.0,64477.169999999984,-100977.26519854026,36500.09519854028
2019-06-24,94080.74,74253.12428571426,43850.4095355246,-24022.79382123886
2019-06-25,86311.04999999999,67784.40714285712,38414.599230450534,-19887.956373307665
2019-06-26,154621.61999999994,61888.80142857141,41795.18525610053,50937.63331532801
2019-06-27,68431.68,61888.80142857141,67658.82526623465,-61115.946694806065
2019-06-28,29776.52,70601.37428571428,20801.18047695594,-61626.03476267021
2019-06-29,0.0,62177.951428571425,-111542.93456672598,49364.98313815455
2019-06-30,0.0,42718.294285714284,-100977.26519854026,58258.97091282598
2019-07-01,155068.75000000003,87559.18000000004,43850.4095355246,23659.16046447539
2019-07-02,27347.089999999997,109808.47000000003,38414.599230450534,-120875.97923045057
2019-07-03,18404.019999999997,109808.47000000003,41795.18525610053,-133199.63525610056
2019-07-04,382317.8800000003,109808.47000000003,67658.82526623465,204850.58473376563
2019-07-05,185521.55,87655.79142857147,20801.18047695594,77064.57809447258
2019-07-06,0.0,89466.09142857147,-111542.93456672598,22076.84313815451
2019-07-07,0.0,109508.5714285715,-100977.26519854026,-8531.30623003123
2019-07-08,0.0,88760.36714285717,43850.4095355246,-132610.77667838178
2019-07-09,40019.19,63751.62428571432,38414.599230450534,-62147.033516164855
2019-07-10,158701.38000000024,63751.62428571432,41795.18525610053,53154.570458185386
2019-07-11,237080.45,90558.04714285719,67658.82526623465,78863.57759090817
2019-07-12,10460.35,107547.49428571433,20801.18047695594,-117888.32476267027
2019-07-13,0.0,109480.37000000005,-111542.93456672598,2062.564566725923
2019-07-14,187644.96000000005,93497.50000000001,-100977.26519854026,195124.7251985403
2019-07-15,118926.13000000002,95080.03285714287,43850.4095355246,-20004.312392667453
2019-07-16,53549.32000000001,93585.69714285716,38414.599230450534,-78450.97637330768
2019-07-17,46821.29000000001,93585.69714285716,41795.18525610053,-88559.59239895767
2019-07-18,248158.18000000002,86538.65857142856,67658.82526623465,93960.69616233681
2019-07-19,0.0,79532.69142857143,20801.18047695594,-100333.87190552737
2019-07-20,0.0,82956.24571428572,-111542.93456672598,28586.68885244026
2019-07-21,138315.68999999997,76546.71142857143,-100977.26519854026,162746.2437699688
2019-07-22,69884.36,66800.55857142858,43850.4095355246,-40766.60810695319
2019-07-23,77514.20000000006,88295.67571428572,38414.599230450534,-49196.0749447362
2019-07-24,1954.5500000000002,88295.67571428572,41795.18525610053,-128136.31097038626
2019-07-25,179935.11000000002,68536.29142857144,67658.82526623465,43739.99330519393
2019-07-26,150465.81999999998,69037.92714285717,20801.18047695594,60626.71238018687
2019-07-27,0.0,57964.47000000001,-111542.93456672598,53578.46456672597
2019-07-28,0.0,69250.03571428572,-100977.26519854026,31727.229484254538
2019-07-29,73395.81000000008,63857.180000000015,43850.4095355246,-34311.77953552453
2019-07-30,0.0,123670.61571428584,38414.599230450534,-162085.2149447364
2019-07-31,80953.51000000004,123670.61571428584,41795.18525610053,-84512.29097038633
2019-08-01,142185.12000000002,123670.61571428584,67658.82526623465,-49144.32098052047
2019-08-02,569159.8700000008,114077.58571428583,20801.18047695594,434281.103808759
2019-08-03,0.0,117566.6542857144,-111542.93456672598,-6023.719718988417
2019-08-04,0.0,115399.97000000012,-100977.26519854026,-14422.704801459855
2019-08-05,6244.6,129028.48000000013,43850.4095355246,-166634.28953552473
2019-08-06,24423.48,87609.73285714287,38414.599230450534,-101600.8520875934
2019-08-07,65786.71999999999,87609.73285714287,41795.18525610053,-63618.19811324341
2019-08-08,237584.69000000003,87609.73285714287,67658.82526623465,82316.13187662252
2019-08-09,279228.64000000013,95848.09857142859,20801.18047695594,162579.3609516156
2019-08-10,0.0,130874.09,-111542.93456672598,-19331.15543327402
2019-08-11,0.0,122537.02857142859,-100977.26519854026,-21559.763372888323
2019-08-12,63913.16000000001,103335.44428571429,43850.4095355246,-83272.69382123888
2019-08-13,269605.4199999999,77131.45857142856,38414.599230450534,154059.36219812086
2019-08-14,7427.289999999999,77131.45857142856,41795.18525610053,-111499.35382752909
2019-08-15,103173.60000000002,77131.45857142856,67658.82526623465,-41616.68383766319
2019-08-16,95800.73999999999,68001.00714285712,20801.18047695594,6998.552380186928
2019-08-17,0.0,45971.11,-111542.93456672598,65571.82456672598
2019-08-18,0.0,47229.14142857142,-100977.26519854026,53748.12376996884
